recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob
morgans waldorf salad,3,0.456923077,0.35,0.066666667,0.06375,0.066857143,0.083333333,0.136,0.057999999999999996,0.6031746029999999,0.0752,0.083333333,0.057999999999999996,0.055555556,0.0,0.05,0.0,0.065,0.0575,364,-4.9806360430000005,4.376998244,0.999874369
moroccan chicken,6,0.056923077,0.05,0.223333333,0.8866666670000001,0.310285714,0.09300000000000001,0.252,0.72,0.158730159,1.1786,0.4,0.099,0.222222222,0.0,1.1,0.5,0.21,0.215,286,-1.747158101,4.415792497,0.807466948
moroccan fig pork roast,9,0.45846153799999995,0.55,0.47666666700000004,0.12666666699999998,0.23314285699999998,0.020333333000000002,0.07200000000000001,0.938,0.063492063,0.0766,0.15,0.073,0.166666667,0.666666667,0.9,0.5,0.12,0.0375,487,-1.245474008,4.392484288,0.961529857
moroccan peach roasted chicken,4,0.5369230770000001,0.4,0.433333333,0.25125,0.128285714,0.063666667,0.036000000000000004,0.858,0.571428571,0.095,0.4,0.055,0.166666667,0.0,0.65,0.5,0.16,0.03,567,-2.2807686,3.94233531,0.650209429
moroccan salmon cakes with garlic mayonnaise,4,0.7138461540000001,0.4,0.593333333,0.39583333299999995,0.11428571400000001,0.08800000000000001,0.136,0.5760000000000001,0.126984127,1.7956,0.41666666700000005,0.37,0.222222222,0.0,0.15,0.0,0.1775,0.3325,620,-5.411608727999999,4.176554127,0.613549341
moroccan shabbat fish,4,0.184615385,0.1,0.206666667,0.12625,0.28428571399999997,0.019666667,0.092,0.718,0.095238095,0.5888,0.716666667,0.07400000000000001,0.055555556,0.0,0.4,0.5,0.1775,0.0875,278,2.513413056,3.905737343,0.37833517299999997
mostaccioli mosta,4,0.306153846,0.4,0.196666667,0.3,0.12857142900000001,0.151666667,0.132,0.45,0.126984127,0.0856,0.066666667,0.141,0.222222222,0.0,0.5,0.0,0.125,0.3075,447,-4.311690428,3.9951507619999997,0.924857708
mostaccioli with spinach and feta,4,0.212307692,0.35,0.11333333300000001,0.19375,0.16257142900000002,0.113666667,0.136,0.25,0.158730159,1.057,0.41666666700000005,0.25,0.166666667,0.0,0.25,0.0,0.18,0.29,301,-3.7014463269999998,4.646403613,0.81931663
mother in law eggs,4,0.070769231,0.05,0.31,0.065833333,0.010857143,0.002666667,0.004,0.066,0.031746032,0.0368,0.0,0.016,0.055555556,0.0,0.05,0.0,0.01,0.0225,57,-0.368660517,4.484768583999999,0.884955396
mothers pot roast,4,0.563076923,0.75,0.5,0.2375,0.296285714,0.034,0.068,0.904,0.126984127,0.0592,0.133333333,0.028999999999999998,0.333333333,0.0,0.85,0.5,0.155,0.095,552,-4.399964129,4.151120385,0.993406653
mothers potato salad,3,0.463076923,0.25,0.35333333299999997,0.255416667,0.302,0.172,0.14800000000000002,0.17600000000000002,0.317460317,0.076,0.41666666700000005,0.06,0.166666667,0.0,0.2,0.5,0.155,0.1325,501,-5.499164547,4.209186608,0.48197222100000003
mou shu pork wraps,9,0.096923077,0.1,0.066666667,0.24375,0.147142857,0.124333333,0.14800000000000002,0.28800000000000003,0.158730159,0.4518,0.666666667,0.07,0.166666667,0.0,0.4,0.0,0.0975,0.27,269,-1.289802551,4.463635616,0.551224334
mountain mamas potato pancakes,4,0.11230769199999999,0.2,0.13,0.075,0.041714286,0.033666667000000004,0.024,0.126,0.095238095,0.049,0.066666667,0.158,0.0,0.0,0.1,0.0,0.03,0.0275,131,-1.5430882869999998,4.432927398,0.696688357
moussaka,4,0.606153846,0.9,0.41,0.42375,0.212,0.09699999999999999,0.21600000000000003,0.47200000000000003,0.444444444,0.184,0.1,0.35100000000000003,0.166666667,0.0,0.45,0.0,0.15,0.1425,567,-10.08335242,4.394444005,0.89982868
moussaka cottage pie,4,0.212307692,0.2,0.316666667,0.237083333,0.153142857,0.092333333,0.136,0.5660000000000001,0.19047619,0.0948,0.233333333,0.061,0.055555556,0.0,0.15,0.0,0.085,0.0575,347,-0.8472853909999999,4.40787083,0.874341774
mozzarella basil bread,4,0.018461538,0.05,0.016666667,0.20125,0.009428571,0.005,0.008,0.044000000000000004,0.031746032,0.0116,0.0,0.065,0.0,0.0,0.05,0.0,0.0075,0.045,26,-0.8074423079999999,4.326529823,0.999965465
mozzarella chicken,4,0.495384615,0.95,0.6466666670000001,0.26375,0.14800000000000002,0.233666667,0.11599999999999999,0.92,0.095238095,0.18600000000000003,0.033333333,0.312,0.333333333,0.666666667,1.4,0.5,0.185,0.395,810,-7.778436012999999,4.533771234,0.993512706
mozzarella stuffed pesto turkey meatballs,4,0.389230769,0.45,0.433333333,0.675416667,0.20114285699999998,0.08666666699999999,0.16,0.7659999999999999,0.380952381,0.2064,0.133333333,0.456,0.222222222,0.0,0.8,0.5,0.1625,0.115,486,-5.201490699,4.489717872,0.541816411
ms sloppy joe sauce,4,0.190769231,0.15,0.28,0.360416667,0.212857143,0.07,0.10400000000000001,0.49200000000000005,0.380952381,0.1336,0.6166666670000001,0.064,0.222222222,0.0,0.5,0.5,0.115,0.0625,287,-1.500430168,4.429101234,0.892688312
muenster chicken and mushrooms,4,0.206153846,0.35,0.33666666700000003,0.41,0.16,0.10333333300000001,0.084,0.838,0.19047619,0.1008,0.05,0.361,0.166666667,0.0,1.25,0.5,0.1675,0.1525,420,-1.655870004,4.261465126,0.8757528509999999
muffaletta pizza,4,0.447692308,0.45,0.173333333,0.679583333,0.031714286,0.128,0.052000000000000005,0.45,0.126984127,0.0538,0.033333333,0.263,0.166666667,0.0,0.15,0.0,0.035,0.015,511,-7.406175477000001,4.323722947,0.936360185
muffuletta,4,0.972307692,1.0,0.32,1.5408333330000001,0.20971428600000003,0.239,0.22399999999999998,0.804,0.158730159,0.3132,0.26666666699999997,0.586,0.333333333,0.666666667,0.8,0.5,0.205,0.62,1016,-17.90054548,4.120247023,1.0
murgh makhani indian butter chicken,4,0.46769230799999995,0.55,0.596666667,0.475416667,0.23399999999999999,0.043,0.10400000000000001,0.762,0.158730159,0.1562,0.166666667,0.159,0.166666667,0.0,0.95,0.5,0.185,0.0925,474,-4.855467323,4.154527492,0.590631601
mushion pork,9,0.127692308,0.1,0.21666666699999998,0.228333333,0.119714286,0.025666667,0.02,0.43799999999999994,0.063492063,0.0046,0.033333333,0.027000000000000003,0.111111111,0.666666667,0.5,0.5,0.0725,0.0175,197,0.208855352,4.16140025,0.953097874
mushroom and mascarpone ravioli,4,0.492307692,0.75,0.41,0.176666667,0.109142857,0.15333333300000002,0.084,0.298,0.063492063,0.2606,0.1,0.149,0.166666667,0.0,0.4,0.0,0.0725,0.205,519,-8.391648928,4.4115266339999994,0.9363479170000001
mushroom and swiss chicken,4,0.304615385,0.35,0.316666667,0.208333333,0.17457142899999997,0.025,0.07200000000000001,0.738,0.063492063,0.07200000000000001,0.133333333,0.262,0.111111111,0.0,1.15,0.5,0.1225,0.0375,360,-0.58054836,4.499451944,0.543398308
mushroom cheese and haddock bake,4,0.33846153799999995,0.6,0.596666667,0.174583333,0.270571429,0.019333333,0.055999999999999994,1.02,0.063492063,0.1332,0.11666666699999999,0.1,0.166666667,0.0,0.9,0.5,0.25,0.12,428,-1.191643083,4.127676072,0.99703977
mushroom cheeseburger calzones,4,0.438461538,0.55,0.33666666700000003,0.98875,0.17114285699999998,0.149333333,0.12,0.726,0.317460317,0.1482,0.11666666699999999,0.192,0.27777777800000003,0.0,0.55,0.0,0.1225,0.0575,584,-8.851083448999999,3.91010218,0.8284174529999999
mushroom chicken parmesan,4,0.46,0.9,0.53,0.11583333300000001,0.138571429,0.061666667,0.036000000000000004,0.682,0.031746032,0.1984,0.033333333,0.12,0.111111111,0.0,1.15,0.5,0.1175,0.13,481,-6.178544992000001,4.077403014,0.872918333
mushroom crusted ham and cheese pie,4,0.39846153799999995,0.75,0.536666667,0.28625,0.086285714,0.029333333,0.032,0.266,0.063492063,0.0976,0.133333333,0.184,0.055555556,0.0,0.25,0.0,0.0425,0.0725,327,-8.032454155,4.313466742,0.803467892
mushroom in the middle meatloaf,4,1.089230769,1.25,0.796666667,0.895833333,0.179428571,0.10233333300000001,0.08800000000000001,0.8079999999999999,0.158730159,0.063,0.3,0.113,0.333333333,0.666666667,0.75,0.5,0.1225,0.1675,929,-16.03113544,4.43787119,1.0
mushroom leek chicken sausage and tortellini soup,1,0.2,0.2,0.22,0.370833333,0.050571429,0.10266666699999999,0.092,0.364,0.158730159,0.218,0.133333333,0.035,0.055555556,0.0,0.05,0.0,0.0425,0.09,313,-2.8791340069999998,4.5037647519999995,0.6994681220000001
mushroom meatloaf,4,0.781538462,1.0,0.8766666670000001,0.645833333,0.28371428600000004,0.08733333300000001,0.08,0.97,0.317460317,0.0806,0.11666666699999999,0.08199999999999999,0.333333333,0.0,1.2,0.5,0.165,0.1675,765,-10.41861169,4.116459585,0.999999988
mushroom meatloaf with glaze,4,0.264615385,0.3,0.45333333299999995,0.4,0.147714286,0.096666667,0.06,0.512,0.571428571,0.0706,0.11666666699999999,0.10099999999999999,0.166666667,0.0,0.55,0.0,0.0925,0.1075,374,-3.805276395,3.952645768,0.8949649740000001
mushroom pie,4,0.49692307700000005,0.65,0.203333333,0.095833333,0.048285714,0.072333333,0.044000000000000004,0.22399999999999998,0.063492063,0.0832,0.033333333,0.18100000000000002,0.055555556,0.0,0.25,0.0,0.05,0.105,419,-6.602120583,4.117388661000001,0.962728998
mushroom risotto,4,0.3,0.5,0.166666667,0.32,0.11514285699999999,0.162333333,0.08,0.33799999999999997,0.222222222,0.1814,0.083333333,0.39399999999999996,0.166666667,0.0,0.3,0.0,0.0925,0.315,439,-6.134369865,4.5697953280000005,0.96896621
mushroom slow cooker roast beef,0,0.432307692,0.55,0.273333333,0.18875,0.146285714,0.020666667,0.036000000000000004,0.488,0.031746032,0.0,0.033333333,0.026000000000000002,0.166666667,0.0,0.5,0.0,0.07,0.045,388,-4.091432333,4.224037807,0.662793299
mushroom smothered beef burgers,8,0.343076923,0.35,0.39666666700000003,0.34875,0.11885714300000001,0.052666667,0.092,0.47200000000000003,0.095238095,0.0168,0.05,0.044000000000000004,0.166666667,0.0,0.55,0.0,0.065,0.0825,365,-3.5653165839999996,3.9409498139999997,0.750543539
mushroom stuffed chicken rollups,4,0.389230769,0.75,0.46666666700000003,0.29875,0.141428571,0.053333333,0.055999999999999994,0.64,0.063492063,0.1712,0.05,0.07400000000000001,0.111111111,0.0,1.1,0.5,0.1225,0.09,421,-5.884330522999999,4.252290316,0.6046706629999999
mushroom stuffed zucchini,4,0.329230769,0.65,0.2,0.155,0.130857143,0.033666667000000004,0.08,0.294,0.095238095,0.2378,0.6,0.379,0.055555556,0.0,0.25,0.0,0.095,0.1525,284,-5.545715397,4.137713247,0.657935575
mushroom veggie burger,4,0.218461538,0.15,0.223333333,0.2625,0.138285714,0.075,0.124,0.228,0.126984127,0.0266,0.066666667,0.136,0.111111111,0.0,0.35,0.0,0.0925,0.12,255,-2.378397841,4.06613401,0.7455382770000001
mussels provencal,4,0.084615385,0.05,0.053333333,0.135416667,0.158,0.167666667,0.16399999999999998,0.312,0.222222222,0.2404,0.316666667,0.08900000000000001,0.611111111,0.0,0.3,0.0,0.1,0.33,310,-0.429350785,3.8902196539999996,0.973743625
mustard chicken,4,0.384615385,0.35,0.226666667,0.4775,0.110571429,0.071,0.084,0.6,0.031746032,0.0138,0.033333333,0.049,0.111111111,0.0,0.95,0.5,0.16,0.0225,442,-3.6313459439999995,4.328369428,0.860291673
mustard crusted tilapia,4,0.04,0.05,0.206666667,0.062916667,0.20628571399999998,0.006666666999999999,0.008,0.7020000000000001,0.0,0.0338,0.05,0.07,0.055555556,0.0,0.35,0.5,0.125,0.025,181,3.7899766230000003,4.381414588,0.989764949
mustard fried chicken,4,0.315384615,0.2,0.16,0.215,0.058285714,0.107666667,0.07200000000000001,0.39799999999999996,0.031746032,0.0338,0.016666667,0.034,0.166666667,0.0,0.5,0.0,0.0675,0.1825,400,-2.0317527109999998,4.5680626360000005,0.53222186
mustard glazed corned beef,8,0.32,0.35,0.35666666700000005,0.520833333,0.045428570999999994,0.045,0.0,0.39799999999999996,0.126984127,0.0,0.0,0.011000000000000001,0.111111111,0.0,0.25,0.0,0.0325,0.0175,323,-5.0275131669999995,4.236529421,0.9895546959999999
my country style steak,4,0.19846153800000002,0.15,0.09,0.305,0.061142857,0.059333332999999995,0.036000000000000004,0.318,0.0,0.0,0.016666667,0.02,0.111111111,0.0,0.15,0.0,0.0425,0.0925,254,-1.7480383330000002,4.495069741,0.96108831
my favorite pork turkey meatloaf,9,0.253846154,0.25,0.41666666700000005,0.32625,0.128,0.049333333,0.08,0.52,0.158730159,0.4772,0.2,0.057999999999999996,0.166666667,0.666666667,0.5,0.5,0.125,0.1375,310,-2.029025136,4.278103528,0.7301738609999999
my favorite pot roast,4,0.429230769,0.5,0.34333333299999996,0.40083333299999996,0.265714286,0.10333333300000001,0.168,0.602,0.158730159,0.7652,0.5166666670000001,0.049,0.222222222,0.0,0.5,0.5,0.1425,0.0925,498,-4.9784180760000005,4.260883369,0.730955708
my fly stir fry,4,0.17692307699999998,0.15,0.253333333,0.77875,0.212285714,0.047,0.08800000000000001,0.564,0.253968254,0.141,0.55,0.06,0.111111111,0.666666667,0.8,0.5,0.1475,0.1175,287,-3.244049247,4.048780792,0.863877832
my italian turkey meatballs,4,0.20307692300000002,0.2,0.443333333,0.23875,0.084571429,0.034666667000000005,0.027999999999999997,0.5920000000000001,0.031746032,0.0828,0.083333333,0.16699999999999998,0.166666667,0.0,0.55,0.0,0.08,0.08,280,-0.323403497,4.231294524,0.9010302379999999
my kids favorite pork chops,9,0.103076923,0.1,0.123333333,0.784166667,0.135142857,0.124333333,0.044000000000000004,0.292,0.761904762,0.0404,0.05,0.05,0.055555556,0.0,0.3,0.0,0.0725,0.0325,287,-5.270186285,4.3210924639999995,0.997687807
my meatloaf,4,0.47384615399999996,0.6,0.32,0.18458333300000002,0.099428571,0.047,0.027999999999999997,0.414,0.126984127,0.0332,0.033333333,0.047,0.166666667,0.0,0.5,0.0,0.0675,0.0775,420,-5.465207249,4.35572127,0.595584562
my moms good old potato salad,3,0.7769230770000001,0.45,0.843333333,0.33583333299999996,0.399142857,0.238333333,0.29600000000000004,0.29600000000000004,0.634920635,0.2228,0.966666667,0.127,0.222222222,0.0,0.35,0.5,0.2025,0.205,788,-9.248478364,4.110871836,0.999999895
my moms parmesan chicken,4,0.8907692309999999,1.05,0.84,0.465,0.175428571,0.038,0.032,1.1740000000000002,0.031746032,0.1908,0.1,0.177,0.222222222,0.0,1.55,0.5,0.1775,0.0875,836,-8.216706537,4.514037356,1.0
my moms sausage and rice casserole,5,0.49076923100000003,0.55,0.18,0.257916667,0.084,0.065666667,0.048,0.23,0.063492063,0.0368,0.3,0.037000000000000005,0.111111111,0.666666667,0.2,0.0,0.0625,0.1075,414,-6.599795351,4.536191448,0.592828494
my moms swiss steak,4,0.269230769,0.25,0.203333333,0.0975,0.191142857,0.048,0.11599999999999999,0.43799999999999994,0.19047619,0.21899999999999997,0.46666666700000003,0.071,0.27777777800000003,0.0,0.4,0.0,0.0825,0.0725,307,-0.8989290529999999,4.26023277,0.879186402
my special shrimp scampi florentine,5,0.586153846,0.65,0.72,0.16,0.14400000000000002,0.018666666999999998,0.07200000000000001,0.43,0.095238095,0.5976,0.316666667,0.124,0.222222222,0.0,0.4,0.0,0.145,0.1225,446,-6.157782488,4.212680445,0.879487115
nacho tacos,4,0.192307692,0.2,0.13,0.140416667,0.062285714000000006,0.049,0.06,0.23800000000000002,0.063492063,0.0428,0.05,0.026000000000000002,0.055555556,0.0,0.25,0.0,0.06,0.0525,219,-1.6061767969999998,4.050418588,0.848315138
nadines delicious tilapia,4,0.186153846,0.1,0.363333333,0.6345833329999999,0.23514285699999998,0.092666667,0.07200000000000001,0.852,0.063492063,0.0544,0.05,0.11900000000000001,0.166666667,0.0,0.55,0.5,0.1825,0.165,400,-0.625397772,4.3360100280000005,0.5964863
nat and darcys amazing eggplant lasagna,4,0.18,0.3,0.12,0.335,0.13885714300000002,0.057333333,0.16,0.258,0.34920634899999997,0.1254,0.05,0.297,0.055555556,0.0,0.35,0.0,0.095,0.0725,224,-3.596599085,4.37395528,0.804078005
natashas chicken burgers,6,0.12,0.1,0.36666666700000006,0.072916667,0.077142857,0.038333333,0.032,0.5760000000000001,0.031746032,0.0142,0.016666667,0.047,0.111111111,0.0,0.9,0.5,0.08,0.06,238,1.7813009709999998,4.13870836,0.9961368359999999
nats shrimp and veggie stuffed zucchini,5,0.267692308,0.2,0.316666667,0.15666666699999998,0.23714285699999998,0.043333332999999995,0.124,0.348,0.158730159,0.2126,0.65,0.175,0.166666667,0.0,0.25,0.5,0.1525,0.175,267,-1.4306626880000002,4.201349703,0.927564182
new wife tuna salad,3,0.20923076899999998,0.1,0.35333333299999997,0.07875,0.043428571,0.006666666999999999,0.008,0.272,0.031746032,0.0426,0.016666667,0.023,0.055555556,0.0,0.4,0.0,0.0375,0.035,186,-0.169090088,4.366444091,0.997606399
new year black eyed peas,4,0.206153846,0.2,0.11666666699999999,0.53375,0.135142857,0.09300000000000001,0.324,0.36200000000000004,0.19047619,0.048,0.11666666699999999,0.048,0.222222222,0.666666667,0.3,0.0,0.18,0.6025,307,-3.39822724,4.538410433,0.635338837
new year three bean and artichoke salad,3,0.092307692,0.05,0.0,0.14375,0.102571429,0.09066666699999999,0.26,0.158,0.031746032,0.0878,0.283333333,0.054000000000000006,0.111111111,0.0,0.1,0.0,0.115,0.2075,184,-0.410242564,4.223364935,0.999981551
new york chicken,4,0.350769231,0.5,0.333333333,0.200416667,0.072285714,0.019333333,0.004,0.514,0.031746032,0.10800000000000001,0.0,0.052000000000000005,0.111111111,0.0,0.6,0.0,0.0675,0.0225,363,-3.396067707,4.22172726,0.982123053
new york spiedies,4,0.775384615,0.55,0.253333333,0.15791666699999998,0.11228571400000001,0.059000000000000004,0.04,0.488,0.031746032,0.0098,0.016666667,0.035,0.222222222,0.0,0.5,0.0,0.08,0.1325,622,-5.419312424,4.108609044,0.378297603
nikkis steak saltimbocca,4,0.5015384620000001,0.6,0.263333333,0.35,0.083714286,0.007333333,0.0,0.628,0.0,0.0902,0.0,0.28300000000000003,0.111111111,0.0,0.4,0.0,0.095,0.0225,435,-4.753874243,4.147127156,0.9584379740000001
ninas cucumber salad,3,0.04,0.1,0.026666667,0.005,0.059714286,0.021,0.032,0.03,0.063492063,0.0554,0.11666666699999999,0.043,0.0,0.0,0.0,0.0,0.0425,0.035,50,-0.341964819,4.317876176,0.9995972679999999
no beer available bratwurst,4,0.423076923,0.45,0.23,0.556666667,0.167714286,0.14400000000000002,0.136,0.294,1.047619048,0.0044,0.3,0.076,0.111111111,0.666666667,0.4,0.5,0.0975,0.09,480,-8.342945939,4.24361776,0.901954135
no cream pasta primavera,7,0.23692307699999998,0.2,0.05,0.105,0.133428571,0.181333333,0.23600000000000002,0.272,0.126984127,0.6738,0.6333333329999999,0.171,0.222222222,0.0,0.3,0.0,0.15,0.39,406,-2.216466411,4.360051491,0.8780778109999999
no fuss chicken,6,0.721538462,0.4,0.313333333,0.30125,0.09257142900000001,0.076333333,0.016,0.628,0.095238095,0.1122,0.1,0.077,0.444444444,0.0,1.15,0.5,0.0975,0.1975,636,-4.284611603,4.0441979869999996,0.511490783
no fuss turkey noodle soup,1,0.12153846199999999,0.15,0.313333333,0.417916667,0.138,0.11333333300000001,0.10800000000000001,0.5720000000000001,0.095238095,0.7204,0.066666667,0.073,0.222222222,0.0,0.65,0.5,0.1275,0.2625,328,-1.324160852,4.155876398999999,0.92484974
no name orange roughy,4,0.23230769199999998,0.45,0.39,0.39,0.146857143,0.033,0.07200000000000001,0.552,0.158730159,0.127,0.2,0.349,0.222222222,0.0,0.45,0.0,0.13,0.1625,329,-3.652973093,4.077468412,0.770251125
no ordinary meatloaf,4,0.287692308,0.35,0.39333333299999995,0.42875,0.135714286,0.099,0.096,0.51,0.095238095,0.0568,0.21666666699999998,0.069,0.222222222,0.0,0.5,0.0,0.0625,0.0475,392,-4.0298392839999995,3.9019788139999996,0.855843265
no time to cook chicken,6,0.249230769,0.3,0.29333333300000003,0.47583333299999997,0.086,0.040333333,0.02,0.532,0.031746032,0.111,0.0,0.079,0.111111111,0.0,0.6,0.0,0.0725,0.0225,304,-3.034161347,4.529289219,0.711156935
no tomatoes required italian seasoned stir fry,4,0.12153846199999999,0.1,0.196666667,0.12375,0.11428571400000001,0.034,0.064,0.484,0.126984127,0.2016,0.75,0.023,0.055555556,0.0,0.65,0.0,0.08,0.095,210,1.124090159,3.93920922,0.822188213
no yolks beef noodle casserole,8,0.5307692310000001,0.9,0.45,0.545416667,0.191142857,0.132,0.16399999999999998,0.84,0.158730159,0.198,0.15,0.47100000000000003,0.222222222,0.0,0.6,0.0,0.13,0.0825,644,-8.505452072999999,4.483913555,0.8152286870000001
no yolks creamy chicken noodle casserole,6,0.253846154,0.4,0.196666667,0.44041666700000004,0.121428571,0.148666667,0.132,0.478,0.126984127,1.1132,0.066666667,0.14400000000000002,0.055555556,0.0,0.35,0.0,0.06,0.085,411,-4.7764698160000005,4.197964056,0.930185864
nonies best bbq,4,0.17692307699999998,0.2,0.15666666699999998,0.35958333299999995,0.099428571,0.11833333300000001,0.052000000000000005,0.34,0.412698413,0.067,0.083333333,0.07400000000000001,0.166666667,0.0,0.4,0.0,0.065,0.1225,314,-3.1958627930000003,4.4215376719999995,0.8353432159999999
noodle kugel dairy,4,0.20307692300000002,0.35,0.34333333299999996,0.067916667,0.038571429,0.105333333,0.036000000000000004,0.214,0.317460317,0.081,0.0,0.055,0.055555556,0.0,0.2,0.0,0.055,0.1875,287,-3.608340613,4.032863735,0.8405403929999999
noodles,4,0.20923076899999998,0.15,0.276666667,0.439166667,0.057714286,0.18,0.092,0.408,0.063492063,0.025,0.016666667,0.042,0.27777777800000003,0.0,0.55,0.0,0.1225,0.4025,423,-3.330870833,4.289962864,0.880864538
noodles marmaduke,4,0.586153846,1.0,0.47,0.30041666699999997,0.19142857100000002,0.073333333,0.068,0.532,0.095238095,0.1642,0.166666667,0.10400000000000001,0.166666667,0.0,0.7,0.0,0.1175,0.1875,555,-9.551399863,4.239742168,0.697012495
noodles mexicana,4,0.22,0.25,0.273333333,0.42208333299999995,0.16399999999999998,0.200333333,0.244,0.42,0.19047619,0.084,0.15,0.08800000000000001,0.27777777800000003,0.0,0.45,0.0,0.1325,0.375,443,-4.0951215869999995,4.156792633999999,0.8037346209999999
normal chicken,6,0.05384615400000001,0.05,0.29333333300000003,0.34666666700000004,0.087714286,0.008666667,0.004,0.6759999999999999,0.031746032,0.0056,0.016666667,0.026000000000000002,0.111111111,0.0,0.85,0.0,0.085,0.015,185,1.695664139,4.346369206,0.9990170970000001
norris sesame pasta salad,7,0.166153846,0.1,0.0,0.18625,0.025428571,0.089333333,0.07200000000000001,0.094,0.222222222,0.062,0.033333333,0.021,0.055555556,0.0,0.05,0.0,0.0475,0.125,220,-2.147629727,3.874784097,0.999530815
northern ontario partridge ruffed grouse,4,0.4,0.4,0.373333333,0.554583333,0.164285714,0.040333333,0.02,0.6,0.063492063,0.0638,0.05,0.03,0.166666667,0.0,0.2,0.0,0.12,0.0525,484,-4.593251444,3.999124839,0.542776976
not so sloppy joe casserole,4,0.569230769,0.8,0.29,0.696666667,0.11,0.172,0.08,0.584,0.34920634899999997,0.0862,0.26666666699999997,0.34700000000000003,0.222222222,0.0,0.55,0.0,0.1,0.17,660,-10.73166606,3.964712361,0.64313074
not your average grilled chicken,4,0.426153846,0.45,0.36666666700000006,0.12625,0.09628571400000001,0.008666667,0.012,0.634,0.0,0.064,0.016666667,0.06,0.111111111,0.0,0.5,0.0,0.0775,0.03,392,-1.954118653,4.181830892,0.983943287
not your every day smoked pork spare ribs,9,0.938461538,1.1,0.8,0.6275,0.250285714,0.108333333,0.10400000000000001,1.188,0.793650794,0.315,0.21666666699999998,0.147,0.333333333,0.666666667,1.2,0.5,0.17,0.045,927,-10.78507187,4.225802439,1.0
not your mamas tuna casserole,4,0.326153846,0.5,0.6,0.316666667,0.146857143,0.057666667000000005,0.1,0.426,0.095238095,1.7834,0.066666667,0.185,0.222222222,0.0,0.6,0.0,0.2,0.36,339,-5.120234792,4.111207816,0.8331936059999999
nutburgers,4,0.19846153800000002,0.15,0.563333333,0.202916667,0.07942857099999999,0.08199999999999999,0.2,0.23399999999999999,0.031746032,0.071,0.016666667,0.044000000000000004,0.166666667,0.0,0.2,0.0,0.23,0.1025,249,-2.204978647,3.73810322,0.44823230799999997
nutty brown rice salad,3,0.069230769,0.05,0.0,0.08458333300000001,0.050285714,0.130666667,0.252,0.142,0.063492063,0.0508,0.46666666700000003,0.043,0.111111111,0.0,0.1,0.0,0.1375,0.04,223,-0.461432337,4.2444864,0.9999991429999999
