,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI
3726,serbian cevapcici,4,46.099999985000004,18.0,222.99999989999998,1096.9999992,878.9999995,2.0999999999999996,0.6,62.8,0.0,350.00000000000006,3.0,55.0,5.000000004,1.0000000005,23.0,1.0,61.0,24.0,690,-5.363360767,4.129205869,0.999999997,6.999999999999999,209.33333333333331,1166.6666666666667,10.0,183.33333333333331,16.66666668,3.3333333350000003,76.66666666666667,3.3333333333333335,203.33333333333334,80.0,2929.999998333333,1.9999999999999998,153.66666661666667,60.0,743.3333329999999,3656.6666640000003,0.0,0.11666666666666665,10.0,0.7291666666666667,0.8333333333333333,0.7051282051282051,3.0864197555555557,5.0,5.0,5.0,2.5416666666666665,0.5,4.185714283333334,0.3999999999999999,0.0,0.0,0.0,0.0,5.0,43.09809557735042
3727,serbian ground beef veggie and potato bake,8,18.09999997,6.0,72.0,567.0,987.9999990000001,27.2000001,5.0,22.7,4.0000000005,3408.0,49.99999998,70.0,3.0000000059999996,0.0,11.0,1.0,57.99999999999999,52.0,367,-2.352977741,4.444683963999999,0.8849227759999999,170.46321588555858,142.2615803814714,21358.038147138966,313.35149851226157,438.6920980926431,18.801089955858306,0.0,68.93732970027247,6.267029972752043,363.4877384196185,325.8855585831063,6191.82560681199,31.33514986376022,113.43324231880109,37.602179836512256,451.22615803814716,3553.4059945504086,25.068119894141688,2.8410535980926435,10.0,5.0,5.0,1.6872773003563197,3.481683325158946,0.0,5.0,5.0,4.543596730245231,2.036784741144414,5.0,5.0,0.0,0.0,0.0,0.0,1.0209333501362399,55.6113290451338
3728,sesame beef,8,22.49999999,5.0,57.0,943.9999992,363.000001,15.8000001,0.9000000000000001,22.2,13.000000009499999,75.0,1.99999998,60.0,3.0000000059999996,0.0,9.0,0.0,44.0,19.0,354,-3.249979033,4.464006586,0.905055453,102.65536788135593,144.23728813559322,487.2881355932203,12.994350152542372,389.8305084745763,19.491525462711863,0.0,58.47457627118644,0.0,285.8757062146893,123.44632768361582,2358.4745827683614,5.8474576271186445,146.18644061299435,32.48587570621469,370.33898305084745,6133.333328135593,84.46327689788134,1.7109227980225987,10.0,0.3045550847457627,1.0828625127118643,1.4993481095176011,3.6095417523540485,0.0,5.0,0.0,3.573446327683616,0.7715395480225989,3.369249403954802,1.1694915254237288,0.0,0.0,0.0,0.0,0.0,32.09095706243662
3729,sesame beef bites,8,9.800000015,3.0,48.0,406.0000008,221.9999985,2.3000000999999997,0.1,16.3,1.9999999845,23.999999999999996,0.0,18.000000000000004,1.000000008,0.0,6.0,0.0,20.0,8.0,167,-0.415783357,4.206040813,0.992562128,31.67664808383233,224.49101796407186,330.53892215568857,0.0,247.9041916167665,13.7724552,0.0,82.63473053892216,0.0,275.4491017964072,110.17964071856288,3057.485009281437,1.377245508982036,134.97006008682635,41.31736526946108,661.0778443113772,5591.616777485029,27.544909966167662,0.5279441347305389,10.0,0.20658682634730535,0.0,0.9534776600644865,2.5504546666666665,0.0,5.0,0.0,3.4431137724550904,0.688622754491018,4.36783572754491,0.2754491017964072,0.0,0.0,0.0,0.0,0.6277920688622758,28.641276712958703
3730,sesame chicken,6,14.100000005,2.0,66.0,312.0,518.0000000000001,7.2,1.8000000000000003,28.800000000000004,1.9999999845,285.0,31.000000020000005,74.00000000000001,1.999999998,0.0,20.0,1.0,59.0,27.0,279,1.439041007,4.233049764,0.79290269,59.354838709677416,237.41935483870972,2349.462365591398,255.55555572043016,610.035842293907,16.487455180645163,0.0,164.87455197132616,8.243727598566307,486.3799283154122,222.5806451612903,4270.250896057349,14.838709677419358,116.23655918100359,16.487455197132615,544.0860215053764,2572.043010752688,16.48745506935484,0.989247311827957,10.0,1.4684139784946237,5.0,2.3462917011304114,3.053232440860216,0.0,5.0,5.0,5.0,1.3911290322580645,5.0,2.9677419354838714,0.0,0.8781362007168463,0.0,0.0,2.382943639784946,50.47713624055694
3731,sesame crusted mahi mahi with soy shiso ginger butter sauce,4,34.59999998000001,16.0,192.0,775.9999992,930.0000010000001,11.0000001,2.6,35.6,1.000000008,1401.0,16.00000002,189.0,3.999999996,0.0,18.0,1.0,88.0,28.000000000000004,502,-6.470478776,4.251676136,0.992292477,50.39840683266932,163.10756972111554,6418.924302788845,73.30677300000002,865.9362549800796,18.32669320876494,0.0,82.47011952191235,4.581673306772908,403.18725099601596,128.28685258964146,4260.956179880478,11.912350597609562,158.5258963227092,73.30677290836653,879.6812749003984,3555.3784823904384,4.581673343426295,0.8399734472111554,10.0,4.011827689243028,5.0,3.330524057615691,3.3938320756972113,0.0,5.0,5.0,5.0,0.8017928286852591,5.0,2.382470119521912,0.0,0.0,0.0,0.0,4.2727502629482075,54.033170480922465
3732,sesame lime steak wraps,4,17.000000030000002,5.0,35.0000001,355.0000008,315.999999,46.899999900000005,2.1,16.1,17.9999999865,748.0,7.00000002,44.0,3.0000000059999996,0.0,5.0,0.0,33.0,71.0,401,-3.108136915,4.123264161,0.554090628,269.00249319202,92.34413965087282,4290.274314214464,40.14962604987531,252.36907730673315,17.20698257805486,0.0,28.6783042394015,0.0,189.27680798004985,407.23192019950125,1812.468822194514,12.04488778054863,97.50623458603492,28.6783042394015,200.74813024937657,2036.159605586035,103.24189518441396,4.4833748865336664,13.851620947630922,2.68142144638404,3.3458021708229424,0.970650297333589,3.186478255195344,0.0,5.0,0.0,2.365960099750623,2.5451995012468824,2.5892411745635915,2.408977556109726,0.0,0.0,1.6541978291770572,0.7580008216957603,0.0,44.186727157267086
3733,sesame noodle salad,3,16.79999997,2.0,0.0,1020.0,189.00000000000003,40.800000000000004,2.5,7.3,9.000000009,484.0,19.00000002,11.0,1.999999998,0.0,4.0,0.0,10.0,51.0,338,-4.033420817,4.400527454,0.999915509,277.63313609467457,49.67455621301775,3293.491124260355,129.28994096449705,74.85207100591715,13.609467442011836,0.0,27.218934911242602,0.0,68.04733727810651,347.0414201183432,1286.0946745562132,17.011834319526628,114.31952642307692,13.609467455621301,0.0,6940.828402366864,61.24260361153847,4.627218934911243,7.451183431952662,2.0584319526627217,5.0,0.28789258079198904,2.5202717485207105,0.0,5.0,0.0,0.8505917159763314,2.169008875739645,1.8372781065088761,3.4023668639053257,0.0,1.5976331360946747,5.0,0.0,0.0,36.80187734706418
3734,sesame noodles,4,14.80000002,1.0,0.0,699.0,116.99999850000002,51.9999999,2.9000000000000004,7.9,9.9999999855,112.0,3.0,28.0,1.999999998,0.0,3.0,0.0,35.0,107.0,371,-2.954647779,4.490430689,0.999996883,322.3719670350404,48.97574123989218,694.3396226415094,18.598382749326145,173.58490566037736,12.398921820485176,0.0,18.598382749326145,0.0,216.98113207547172,663.3423180592991,725.3369179245285,17.978436657681943,91.75202168733153,6.199460916442049,0.0,4333.423180592992,61.9946090745283,10.0,7.3463611859838265,0.43396226415094336,1.5498652291105122,0.6676342525399128,2.296096633423181,0.0,4.649595687331536,0.0,2.7122641509433967,4.14588948787062,1.0361955970350407,3.5956873315363884,0.0,3.4501347708894876,5.0,0.0,0.0,41.88368659081485
3735,sesame shrimp stir fry,5,9.299999995,1.0,173.0000001,885.0,357.999999,50.4999999,3.1,24.2,2.9999999925,2177.0,45.0,97.0,5.999999994,0.0,10.0,0.0,65.0,135.0,395,-1.574603552,4.3421248010000015,0.832255898,294.0506323291139,140.91139240506328,12676.20253164557,262.0253164556962,564.8101265822785,34.936708825822784,0.0,58.22784810126582,0.0,378.4810126582278,786.0759493670886,2084.5569562025316,18.050632911392405,54.15189870506329,5.822784810126582,1007.3417727341772,5153.164556962025,17.46835438670886,4.900843872151899,10.0,5.0,5.0,2.172346640701071,5.0,0.0,5.0,0.0,4.731012658227848,4.912974683544304,2.9779385088607597,3.610126582278481,0.834469330379747,3.5443037974683547,0.0,0.0,2.227245335443038,59.911261409055506
3736,seven layer casserole,4,38.400000015,14.0,63.999999900000006,1366.0000008000002,1147.000001,63.0,7.8,19.1,5.999999985,5810.0,42.0,88.00000000000001,3.999999996,1.0000000005,8.0,1.0,70.0,111.00000000000001,672,-10.23438489,3.891514512,0.999450321,215.625,65.37202380952381,19885.416666666668,143.75,301.19047619047626,13.690476176785715,3.4226190493303577,27.38095238095238,3.4226190476190474,239.58333333333334,379.91071428571433,3925.7440510416673,26.696428571428573,131.42857147991072,47.916666666666664,219.04761870535717,4675.297621785715,20.535714234374996,3.59375,9.805803571428571,5.0,5.0,1.1584249084249088,2.535273366071429,5.0,5.0,5.0,2.994791666666667,2.3744419642857144,5.0,5.0,0.0,0.0,1.3492063549107138,0.0,1.7403628199404766,59.20284829681777
3737,seven layer dinner,4,38.000000025,13.0,62.0000001,1612.0000008,1031.0000015,53.400000000000006,4.6,16.8,9.000000009,6331.0,48.0,65.0,3.999999996,1.0000000005,7.0,1.0,57.99999999999999,82.0,620,-10.65428479,3.941111069,0.968244142,198.0967741935484,62.322580645161295,23485.967741935485,178.06451612903226,241.1290322580645,14.838709662580646,3.7096774212096775,25.96774193548387,3.7096774193548385,215.1612903225806,304.19354838709677,3824.677424919355,17.064516129032256,140.96774202822579,48.225806451612904,230.00000037096774,5980.000002967742,33.38709680758065,3.3016129032258066,9.348387096774195,5.0,5.0,0.9274193548387097,2.7479091967741938,5.0,5.0,5.0,2.689516129032258,1.901209677419355,5.0,3.4129032258064513,0.0,0.0,1.166666660483871,0.0,0.0,54.32895758387097
3738,seven layer tortilla pie,4,11.7,5.0,15.999999899999999,1324.9999992,669.9999985,54.8000001,8.1,21.099999999999998,2.9999999925,644.0,4.99999998,271.0,3.999999996,0.0,7.0,0.0,65.0,142.0,405,-4.115134311,4.574591895,0.8134311059999999,311.2098771111111,119.82716049382714,3657.283950617284,28.395061614814814,1539.0123456790125,22.716049360000003,0.0,39.75308641975308,0.0,369.1358024691358,806.4197530864199,3804.9382630864197,46.0,66.44444444444444,28.39506172839506,90.86419696296296,7524.691353481482,17.037036994444442,10.0,10.0,2.2858024691358025,2.366255134567901,5.0,4.206675807407408,0.0,5.0,0.0,4.614197530864198,5.0,5.0,5.0,0.0,0.0,3.48559671728395,0.0,2.2957084135802472,60.76863935555556
3739,shahi paneer,4,15.49999997,6.0,29.000000099999998,250.0000008,507.0000005,14.1999999,3.0,9.6,6.999999993,1747.0,22.99999998,84.0,1.000000008,0.0,3.0,0.0,28.000000000000004,38.0,227,-2.648784039,4.251221098,0.49686985,143.876650969163,97.26872246696036,17700.88105726872,233.03964737444932,851.1013215859031,10.132158671365637,0.0,30.39647577092511,0.0,283.7004405286344,385.0220264317181,5137.004410352423,30.39647577092511,157.04845784581497,60.79295154185022,293.8326001321586,2533.039655682819,70.92511006123348,2.397944182819383,14.590308370044053,5.0,5.0,3.2734666214842427,1.8763256798825254,0.0,5.0,0.0,3.5462555066079298,2.406387665198238,5.0,5.0,0.0,0.0,0.10278999779735709,0.0,0.0,53.09068802603637
3740,shanghai noodle salad,3,7.40000001,1.0,0.0,1315.0000008000002,241.0000005,41.9000001,1.4000000000000001,5.2,6.999999993,3698.0,25.000000020000005,37.00000000000001,1.000000008,0.0,1.0,0.0,16.0,20.0,258,-4.150213948,4.177116346,0.999987217,373.52713267441857,46.35658914728682,32966.66666666667,222.86821723255818,329.84496124031017,8.914728753488372,0.0,8.914728682170542,0.0,142.63565891472868,178.29457364341084,2148.449616860465,12.480620155038762,65.9689923372093,8.914728682170542,0.0,11722.868224186048,62.403100712790696,10.0,6.953488372093023,5.0,5.0,1.2686344663088853,1.6508756950904393,0.0,2.2286821705426356,0.0,1.7829457364341084,1.1143410852713178,3.0692137383720928,2.496124031007753,0.0,2.7713178294573644,5.0,0.0,0.0,43.33562312457762
3741,sharyls spicy chicken,6,5.900000015000001,1.0,59.000000099999994,631.0000008,231.0,4.8,0.6,22.400000000000002,2.9999999925,383.0,16.00000002,23.0,1.000000008,0.0,11.0,0.0,25.0,12.0,166,0.708005992,3.857600135,0.987382931,66.50602409638553,310.3614457831325,5306.626506024096,221.68674726506026,318.67469879518075,13.855421797590362,0.0,152.40963855421688,0.0,346.3855421686747,166.26506024096386,3200.602409638554,8.313253012048191,81.74698815963856,13.855421686746988,817.4698809036144,8742.771095421685,41.5662649563253,1.1084337349397588,10.0,3.31664156626506,5.0,1.225671918443003,2.5658188514056226,0.0,5.0,0.0,4.329819277108434,1.0391566265060241,4.572289156626505,1.6626506024096384,0.0,1.536144578313253,0.0,0.0,0.0,41.356626312017305
3742,shearers mince and potato hot pot,4,41.99999999,21.0,120.9999999,454.9999992,1162.9999990000001,42.900000000000006,5.1,25.0,6.999999993,712.0,37.00000002,273.0,3.999999996,0.0,11.0,1.0,75.0,57.99999999999999,646,-10.14345421,4.041113934,0.999248169,152.7399380804954,89.0092879256966,2534.984520123839,131.7337462012384,971.9814241486068,14.24148605386997,0.0,39.1640866873065,3.560371517027864,267.02786377708975,206.50154798761608,4140.712070743035,18.157894736842106,149.53560367956655,74.76780185758514,430.80495320433437,1619.9690373993808,24.922600594272446,2.5456656346749233,13.351393188854491,1.5843653250773995,5.0,3.738390092879257,2.637312232198142,0.0,5.0,5.0,3.337848297213622,1.2906346749226005,5.0,3.6315789473684212,0.0,0.0,0.0,1.6250645054179567,1.0440316517027863,54.7862845503096
3743,sheboygan grilled brats,4,33.00000002,12.0,78.9999999,1014.0,431.9999985,31.2999999,1.3,17.5,4.0000000005,148.0,1.99999998,99.0,1.999999998,1.0000000005,10.0,0.0,39.0,63.0,534,-7.837612148,4.289212182,0.932637205,134.8127336516854,75.37453183520599,637.4531835205993,8.614232123595505,426.4044943820225,8.614232201123595,4.3071161070224715,43.07116104868914,0.0,167.97752808988764,271.34831460674155,1860.6741508426967,5.599250936329588,142.13483154681649,51.68539325842696,340.2621718539326,4367.4157303370785,17.228464421629216,2.2468788941947566,11.306179775280897,0.3984082397003746,0.7178526769662921,1.640017286084702,1.5952281853932584,5.0,5.0,0.0,2.0997191011235956,1.6959269662921348,2.658105929775281,1.1198501872659175,0.0,0.0,0.0,0.0,2.2653231076779026,37.743490349755106
3744,sheet pan shrimp fajitas,5,2.49999997,0.0,129.0,397.9999992,171.99999950000003,4.8,0.5,14.2,1.000000008,615.0,21.0,30.0,1.999999998,0.0,5.0,0.0,26.0,12.0,100,0.6627845929999999,4.370507544,0.878289118,110.4,326.59999999999997,14145.0,483.0,690.0,45.999999954,0.0,115.0,0.0,598.0,276.0,3955.9999885000007,11.5,57.49999931,0.0,2967.0,9153.9999816,23.000000184,1.8399999999999999,10.0,5.0,5.0,2.6538461538461537,5.0,0.0,5.0,0.0,5.0,1.7249999999999999,5.0,2.3000000000000003,0.5769231300000001,5.0,0.0,0.0,1.34920632,55.444975603846146
3745,sheilas grilled pork tenderloin,9,5.59999999,2.0,98.00000010000001,1039.9999992,616.0000000000001,20.3000001,0.2,36.4,18.999999994499998,2.0,0.0,16.0,1.999999998,1.0000000005,17.0,1.0,47.0,3.0,280,-0.055968419000000005,4.13870836,0.503470057,166.75000082142856,299.0,16.428571428571427,0.0,131.42857142857142,16.42857141214286,8.214285718392857,139.64285714285714,8.214285714285714,386.07142857142856,24.642857142857142,5060.000000000002,1.6428571428571428,45.999999917857146,16.428571428571427,805.0000008214287,8542.857136285715,156.07142852625,2.779166680357142,10.0,0.010267857142857143,0.0,0.5054945054945055,3.0423280392857146,5.0,5.0,5.0,4.825892857142858,0.15401785714285712,5.0,0.32857142857142857,1.4615384678571428,0.8928571428571432,0.0,0.0,0.0,44.000134835851654
3746,shell roni,4,24.19999998,10.0,78.9999999,683.9999999999999,527.0000015,30.9,2.1,26.899999999999995,6.999999993,363.0,7.99999998,228.0,3.999999996,0.0,10.0,0.0,48.0,77.0,448,-4.532010655,4.231129496,0.844308607,158.63839285714283,138.10267857142856,1863.6160714285713,41.07142846875,1170.5357142857142,20.53571426517857,0.0,51.339285714285715,0.0,246.42857142857142,395.3125,2705.5803648437504,10.78125,124.24107132589286,51.339285714285715,405.58035662946435,3511.607142857142,35.9374999640625,2.6439732142857135,10.0,1.1647600446428572,3.4226190390625,4.502060439560439,3.8029100491071426,0.0,5.0,0.0,3.0803571428571423,2.470703125,3.8651148069196433,2.15625,0.0,0.0,0.0,0.0,0.0,42.10874786143544
3747,shepherds turkey pie,4,11.399999975,3.0,84.9999999,505.99999920000005,1168.000001,38.4,7.200000000000001,29.100000000000005,6.999999993,6801.0,61.00000002,74.00000000000001,3.999999996,0.0,12.0,1.0,75.0,86.0,366,-0.113631676,4.310800351,0.575784042,241.31147540983608,182.8688524590164,42738.524590163935,383.3333334590164,465.02732240437166,25.136611996721314,0.0,75.40983606557377,6.284153005464481,471.3114754098361,540.4371584699454,7339.890716666667,45.24590163934427,71.63934410519126,18.852459016393443,534.1530048360656,3179.781415737705,43.98907099426229,4.021857923497268,10.0,5.0,5.0,1.7885666246321987,4.654928147540984,0.0,5.0,5.0,5.0,3.377732240437159,5.0,5.0,0.0,0.28688524590163933,0.0,0.0,0.0,59.12997018200925
3748,sherry apple pork chops,9,12.299999985,6.0,53.0000001,205.99999920000002,326.9999985,32.3000001,3.2,12.9,24.000000003,214.99999999999997,6.0,31.0,1.000000008,0.0,5.0,0.0,17.0,6.0,293,-3.0119981730000003,4.299427032,0.922321949,253.54948883959045,101.2627986348123,1687.7133105802045,47.098976109215016,243.34470989761093,7.849829414334471,0.0,39.249146757679185,0.0,133.44709897610923,47.098976109215016,2566.8941861774742,25.119453924914676,96.55290090614335,47.098976109215016,416.04095641638224,1617.064840136519,188.39590446040955,4.2258248139931744,10.0,1.0548208191126278,3.9249146757679183,0.9359411919138881,1.4536721137656428,0.0,5.0,0.0,1.6680887372013653,0.29436860068259385,3.6669916945392487,5.0,0.0,0.0,0.0,1.631114916382252,0.0,38.85573756335871
3749,sherry braised beef short ribs,8,38.600000009999995,16.0,86.0000001,739.0000008,352.0000015,9.3,0.6,22.400000000000002,1.000000008,18.0,3.0,30.0,3.0000000059999996,0.0,6.0,0.0,21.0,16.0,490,-7.868999767999999,4.361652244,0.533633783,43.653061224489804,105.14285714285715,84.48979591836735,14.081632653061224,140.81632653061223,14.08163268122449,0.0,28.163265306122447,0.0,98.57142857142857,75.10204081632654,1652.244905,2.816326530612245,181.1836735163265,75.10204081632654,403.6734698571428,3468.7755139591836,4.693877588571429,0.7275510204081634,10.0,0.052806122448979594,1.173469387755102,0.5416012558869701,2.6077097557823126,0.0,5.0,0.0,1.232142857142857,0.46938775510204084,2.3603498642857144,0.563265306122449,0.0,0.0,0.0,0.0,4.254940065306123,28.983223390240713
3750,sherry sour cream chicken,4,25.09999999,15.0,123.9999999,279.0,405.000001,5.1999999,0.4,29.299999999999997,0.0,765.0,1.99999998,99.0,1.000000008,0.0,19.0,1.0,42.0,12.0,371,-4.710155307,4.216832945,0.917481556,32.23719614555256,181.64420485175202,4742.587601078168,12.398921708894878,613.7466307277627,6.199460966037736,0.0,117.78975741239891,6.199460916442049,260.37735849056605,74.39353099730458,2510.7816773584905,2.4797843665768196,155.6064689407008,92.99191374663071,768.7331530188679,1729.6495956873316,0.0,0.537286602425876,10.0,2.964117250673855,1.0332434757412399,2.360563964337549,1.1480483270440252,0.0,5.0,5.0,3.2547169811320757,0.46495956873315364,3.5868309676549863,0.49595687331536387,0.0,0.0,0.0,1.396563342318059,5.0,42.242287353376184
3751,shiitake and baby bella mushroom risotto,4,12.699999975,7.0,27.999999900000002,558.0,79.0000015,60.6999999,2.1,9.700000000000001,2.9999999925,1210.0,4.00000002,119.0,1.999999998,0.0,1.0,0.0,11.0,7.000000000000001,439,-5.038251793,4.435246831000001,0.894952073,318.01822271070614,50.82004555808657,6339.407744874716,20.95671992255125,623.4624145785878,10.478359898405468,0.0,5.239179954441913,0.0,57.630979498861045,36.674259681093396,413.8952242596811,11.002277904328018,66.5375852904328,36.674259681093396,146.69703820045558,2923.462414578588,15.71753982403189,10.0,7.623006833712985,3.9621298405466976,1.7463933268792708,2.397932363763799,1.940437018223235,0.0,1.309794988610478,0.0,0.720387243735763,0.22921412300683372,0.5912788917995444,2.200455580865604,0.0,0.0,2.5550493633257405,0.0,2.5051524088838266,35.226182620028034
3752,shiitake angel hair pasta,7,16.300000015000002,8.0,42.9999999,193.9999992,164.0000005,28.4000001,2.3,7.5,1.9999999845,607.0,4.99999998,56.0,1.999999998,0.0,3.0,0.0,7.000000000000001,37.0,301,-4.060716732,4.324222402,0.8108125829999999,217.00996754152825,57.308970099667775,4638.205980066446,38.20597991362126,427.90697674418607,15.28239201129568,0.0,22.92358803986711,0.0,53.488372093023266,282.72425249169436,1253.15615,17.57475083056478,124.55149513122926,61.12956810631229,328.57142780730896,1482.3920204651163,15.282391908139536,3.6168327923588044,8.596345514950167,2.8988787375415286,3.1838316594684386,1.6457960644007155,2.830072594684385,0.0,5.0,0.0,0.6686046511627908,1.7670265780730898,1.7902230714285714,3.514950166112956,0.0,0.0,0.0,1.9116832906976744,2.574223506644518,39.998468627523636
3753,shish tawook grilled chicken,6,13.39999999,3.0,87.9999999,702.0,535.0000005,9.800000100000002,1.8000000000000003,34.3,5.000000008500001,1031.0,43.99999998,108.0,1.999999998,0.0,21.0,1.0,49.0,35.0,299,0.506676844,4.3827289,0.6919928959999999,75.38461615384617,263.8461538461538,7930.769230769231,338.46153830769225,830.7692307692307,15.38461536923077,0.0,161.53846153846152,7.6923076923076925,376.9230769230769,269.2307692307692,4115.384619230769,13.846153846153848,103.07692300000001,23.076923076923077,676.9230761538462,5400.000000000001,38.461538526923086,1.2564102692307695,10.0,4.956730769230769,5.0,3.1952662721893486,2.849002846153846,0.0,5.0,5.0,4.711538461538462,1.6826923076923075,5.0,2.76923076923077,0.0,0.0,0.0,0.0,0.0,51.42087169526627
3754,short ribs braised with mushrooms and tomatoes,4,29.900000000000002,12.0,57.9999999,556.9999992,297.99999949999994,6.300000000000001,1.7000000000000002,16.5,1.9999999845,123.0,4.00000002,24.0,3.0000000059999996,0.0,4.0,0.0,17.0,11.0,362,-5.733774415,4.34749375,0.620752125,40.02762430939227,104.83425414364642,781.4917127071824,25.4143647679558,152.48618784530387,19.06077351878453,0.0,25.414364640883978,0.0,108.0110497237569,69.88950276243094,1893.3701625690605,10.801104972375693,189.97237569060775,76.24309392265194,368.50828665745854,3538.9502711602213,12.707182221961327,0.6671270718232046,10.0,0.48843232044198903,2.1178637306629833,0.5864853378665533,3.529772873848987,0.0,5.0,0.0,1.3501381215469612,0.43680939226519333,2.7048145179558007,2.1602209944751385,0.0,0.0,0.0,0.0,2.982986948895028,32.02465130978184
3755,shoyu chicken,4,12.600000009999999,3.0,114.0,1303.9999992,345.0000015,21.6999999,0.8,33.4,18.999999994499998,331.0,1.99999998,47.0,3.0000000059999996,0.0,14.0,0.0,42.0,15.0,338,-1.965231789,4.600454656,0.822465015,147.6627212130178,227.27810650887574,2252.3668639053253,13.609467319526626,319.82248520710056,20.414201224260353,0.0,95.26627218934912,0.0,285.7988165680473,102.07100591715975,2347.633146301775,5.443786982248521,85.73964503846153,20.414201183431953,775.7396449704142,8873.372775621301,129.28994079097632,2.4610453535502965,10.0,1.4077292899408285,1.1341222766272188,1.2300864815657713,3.7804076341222874,0.0,5.0,0.0,3.5724852071005913,0.6379437869822485,3.3537616375739643,1.0887573964497042,0.0,0.0,0.0,0.0,0.0,33.66633906391291
3756,shredded apple carrot salad,3,6.199999975000001,1.0,0.0,416.99999999999994,205.0000015,10.7000001,2.1,1.2,6.999999993,6552.0,15.0,52.00000000000001,1.000000008,0.0,1.0,0.0,20.0,19.0,97,-1.319511885,4.061204297,0.999965958,253.7113425773196,28.45360824742268,155356.70103092783,355.6701030927835,1232.9896907216496,23.711340395876288,0.0,23.711340206185568,0.0,474.2268041237113,450.5154639175258,4860.8247778350515,49.79381443298969,147.01030868556703,23.711340206185568,0.0,9887.62886597938,165.9793812773196,4.228522376288661,4.268041237113402,5.0,5.0,4.742268041237113,4.390988962199312,0.0,5.0,0.0,5.0,2.8157216494845363,5.0,5.0,0.0,0.0,5.0,0.0,0.0,50.445542266323024
3757,shredded apple pork,9,4.400000019999999,2.0,36.0,532.9999991999999,311.99999949999994,40.7000001,1.6,14.899999999999999,30.999999996,28.999999999999996,4.99999998,33.0,1.000000008,0.0,6.0,0.0,16.0,8.0,256,-1.925458571,4.066987298,0.99996511,365.66406339843746,133.8671875,260.54687499999994,44.9218748203125,296.484375,8.984375071875,0.0,53.90625,0.0,143.75,71.875,2803.124995507812,14.375,39.5312501796875,17.96875,323.4375,4788.6718678125,278.5156249640625,10.0,10.0,0.16284179687499997,3.7434895683593754,1.1403245192307692,1.6637731614583333,0.0,5.0,0.0,1.796875,0.44921875,4.004464279296874,2.875,1.9591346015625002,0.5078125,0.0,0.0,0.0,43.302934176782856
3758,shredded beef,8,8.100000025,3.0,50.000000099999994,601.0000008,311.00000050000006,15.0,0.2,19.8,13.000000009499999,43.0,0.0,12.0,1.999999998,0.0,6.0,0.0,21.0,8.0,215,-1.043396335,3.995228868,0.827903772,160.46511627906978,211.8139534883721,460.0,0.0,128.37209302325581,21.395348815813957,0.0,64.18604651162791,0.0,224.65116279069767,85.5813953488372,3326.9767495348847,2.1395348837209305,86.65116305813953,32.093023255813954,534.8837219999999,6429.302334139535,139.06976754348835,2.674418604651163,10.0,0.28750000000000003,0.0,0.4937388193202147,3.9621016325581406,0.0,5.0,0.0,2.8081395348837206,0.5348837209302325,4.752823927906978,0.4279069767441861,0.0,0.0,0.0,0.0,0.0,30.941513216994633
3759,shredded beef chimichangas,8,46.600000005,22.0,150.99999989999998,1176.0,689.9999995000001,35.9000001,4.1,38.0,1.9999999845,1933.9999999999998,4.00000002,212.0,5.999999994,0.0,12.0,1.0,60.0,80.0,714,-10.90168085,4.581776884,0.995478566,115.64425802521009,122.40896358543417,6229.971988795518,12.88515412605042,682.9131652661065,19.32773107310925,0.0,38.65546218487395,3.2212885154061626,193.27731092436977,257.703081232493,2222.689074019608,13.207282913165265,150.1120448340336,70.86834733893558,486.4145655042016,3788.235294117647,6.442576980882353,1.9274043004201682,10.0,3.893732492997199,1.073762843837535,2.6265890971773325,3.579209457983194,0.0,5.0,5.0,2.415966386554622,1.610644257703081,3.175270105742297,2.641456582633053,0.0,0.0,0.0,0.0,3.977368733193277,46.921404258241765
3760,shredded turkey barbecue,4,5.799999985,1.0,69.0,1320.0,578.9999985,60.6999999,5.800000000000001,25.8,18.999999994499998,201.0,1.99999998,61.0,3.999999996,0.0,11.0,0.0,56.99999999999999,28.999999999999996,385,-2.4394522430000003,4.257284114,0.984187301,362.62337602597404,154.1298701298701,1200.7792207792206,11.948051828571426,364.4155844155844,23.896103872207796,0.0,65.71428571428571,0.0,340.5194805194805,173.24675324675323,3458.96103,34.64935064935066,34.64935055974026,5.974025974025974,412.20779220779224,7885.714285714285,113.50649347363634,10.0,10.0,0.7504870129870129,0.9956709857142855,1.4015984015984015,4.425204420779221,0.0,5.0,0.0,4.256493506493506,1.0827922077922076,4.9413729,5.0,2.3346653415584413,3.5064935064935066,0.0,0.0,0.0,53.69477828341658
